#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Physique::Réactions redox	Réaction redox	Réaction pendant laquelle les particules échangées sont un ou des électrons.
Basique Maths	Seconde année::Physique::Réactions redox	Électronégativité	L'électronégativité \( \chi\) est une mesure de la propension d'un élément chimique à attirer les électrons d'une liaison.
Basique Maths	Seconde année::Physique::Réactions redox	Nombre d'oxydation	Le nombre d'oxydation (n.o.) d'un élément chimique est le nombre d'électrons que cet élément a perdu ou engagé dans des liaisons avec des éléments strictement plus électronégatifs que lui. C'est un entier relatif (positif si électrons perdu, négatif si gagnés) en chiffres romains.
Basique Maths	Seconde année::Physique::Réactions redox	Nombres d'oxydations usuels	- Les métaux dans la nature sont sous forme oxydée (n.o. strictement positif) - L'hydrogène est la plupart du temps au n.o. +I, plus rarement 0 ou -I. - Pour l'oxygène, sauf s'il est lié à un fluor ou un oxygène, son n.o. est -II.
Basique Maths	Seconde année::Physique::Réactions redox	Nombres d'oxydation et charge totale	La somme des nombres d'oxydation des atomes d'une molécule ou d'un ion est égale à la charge totale de la molécule ou de l'ion.
Basique Maths	Seconde année::Physique::Réactions redox	Réducteur / oxydant	Un réducteur (resp. oxydant) est une espèce chimique capable de céder (resp. capter) un ou plusieurs électrons.
Basique Maths	Seconde année::Physique::Réactions redox	Couple redox	Un couple redox est un oxydant et un réducteur impliqués dans une même demi-équation électronique.
Basique Maths	Seconde année::Physique::Réactions redox	Nombre d'oxydation dans une demi-équation	Dans une demi-équation électronique: - le nombre d'électrons échangés est égal à la variation du nombre d'oxydation de l'élément réduit ou oxydé - Un seul élément chimique voit son nombre d'oxydation changer
Basique Maths	Seconde année::Physique::Réactions redox	Sens réduction / oxydation et n.o.	Il y a oxydation (resp. réduction) quand le nombre d'oxydation augmente (resp. diminue)
Basique Maths	Seconde année::Physique::Réactions redox	Méthode d'équilibrage d'une demi-équation électronique	- Équilibrer les éléments autres que \( H \) et \( O \)  - Équilibrer les \( O \) en ajoutant \( H_2O(l) \)  - Équilibrer les \( H \) en ajoutant des ions \( H^+(aq) \)  - Équilibrer la charge avec des \( e^- \) . (En milieu basique : Transformer les \( H^+ \) en \( HO^-\) en superposant l'équation d'autoprotolyse de l'eau)
Basique Maths	Seconde année::Physique::Réactions redox	Électrode	En électrochimie, une électrode ou demi-pile est la réunion d'au moins deux phases conductrices, mises en contact, pouvant être le siège d'un transfert de charges et d'un couple redox intervenant à une surface entre deux phases.
