#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Physique::Transferts thermiques	Convection thermique	Mode de transfert thermique mettant en jeu un fluide en mouvement à l'échelle mésoscopique ou macroscopique. Impossible dans un solide ou dans le vide.
Basique Maths	Seconde année::Physique::Transferts thermiques	Poussée d'Archimède	La force de la poussée d'Archimède est donnée par:  \( \vec \Pi = -V\rho_{ext}\vec g \) , où \( \rho_{ext}\) est la masse volumique du fluide autour de l'élément considéré.
Basique Maths	Seconde année::Physique::Transferts thermiques	Convection thermique naturelle	Convection où la différence de température entre les zones du fluide le met en mouvement.
Basique Maths	Seconde année::Physique::Transferts thermiques	Rayonnement thermique	Transfert entre 2 corps de température de surface différentes, séparés par un milieu transparent.
Basique Maths	Seconde année::Physique::Transferts thermiques	Source du rayonnement	La rayonnement est engendré par l'agitation thermique des particules chargées dans la matière.
Basique Maths	Seconde année::Physique::Transferts thermiques	Puissance du rayonnement et température	La puissance rayonnée est proportionnelle à \( T_S^4 \) , où \( T_S\) est la température de surface.
Basique Maths	Seconde année::Physique::Transferts thermiques	Conduction thermique	Mode de transfert thermique entre deux systèmes séparés par un milieu matériel non nécéssairement en mouvement à l'échelle mésoscopique ou macroscopique.
Basique Maths	Seconde année::Physique::Transferts thermiques	Mécanismes de la conduction thermique	Pour un fluide: la conduction repose sur les chocs aléatoires entre les particules du milieu, lors desquelles les particules échangent de l'énergie. Pour un solide: - les vibrations des particules qui se transmettent de proche en proche, phonons. - Pour les métaux : les électrons de conductions participent aux transferts thermiques via les chocs sur les ions du réseau cristallin.
Basique Maths	Seconde année::Physique::Transferts thermiques	Loi de Fourier	 \( \vec j_{th} = -\lambda\vec {grad} T \) , où \( \lambda \) est la conductivité thermique en \( W.K^{-1}.m^{-1} \) et \( \vec j_{th}\) le vecteur densité surfacique de puissance thermique.
Basique Maths	Seconde année::Physique::Transferts thermiques	Loi phénoménologique	Loi déduite de l'expérience
Basique Maths	Seconde année::Physique::Transferts thermiques	Vecteur densité surfacique de puissance thermique	Vecteur \( \vec j_{th}\) apparaissant dans la loi de Fourier.
Basique Maths	Seconde année::Physique::Transferts thermiques	Ordres de grandeur de conductivité thermique	Pour les bons conducteurs (métaux) : \( \lambda \simeq 10^2W.K^{-1}.m^{-1} \)  Pour les bons isolants thermiques (gaz) : \( \lambda \simeq 10^{-2}W.K^{-1}.m^{-1} \)  Pour les autres (verre, béton, bois, eau liquide) : \( \lambda \simeq 1W.K^{-1}.m^{-1}\)
Basique Maths	Seconde année::Physique::Transferts thermiques	Flux thermique	Le flux thermique à travers une surface est donné par:  \( \Phi_{th} = \iint_S \vec j_{th}\cdot d\vec S\)
Basique Maths	Seconde année::Physique::Transferts thermiques	Équation locale de conservation de l'énergie thermique	 \( \rho c\frac{\partial u}{\partial t}(x,t) + div \vec j_{th}(x,t) = p_{th}(M,t) \) , où \( p_{th} \) est la puissance thermique volumique en \( W.m^{-3}\).
Basique Maths	Seconde année::Physique::Transferts thermiques	Équation de la chaleur	 \( \frac{\partial T}{\partial t}(M,t) = D\Delta T(M,t) + \frac{p_{th}}{\rho c}\)
Basique Maths	Seconde année::Physique::Transferts thermiques	Diffusivité thermique, dimension	La diffusivité thermique est \( D = \frac{\lambda}{\rho c} \) , en \( m^2.s^{-1}\)
Basique Maths	Seconde année::Physique::Transferts thermiques	Durée typique du régime transitoire	Pour un matériau d'épaisseur \( L \) et de diffusivité \( D \) la durée typique du transitoire est \( \tau \simeq \frac{L^2}{D}\).
Basique Maths	Seconde année::Physique::Transferts thermiques	Hypothèses pour l'utilisation des résistances thermiques	- Champs indépendants du temps (régime stationnaire) - Unidimensionnel - Sans sources dans les matériaux - Sans pertes thermiques latérales
Basique Maths	Seconde année::Physique::Transferts thermiques	Conservation du flux thermique pour les résistances	Dans les hypothèses des résistances, la valeur absolue du flux thermique est indépendante de la coordonnée d'espace.
Basique Maths	Seconde année::Physique::Transferts thermiques	Résistance thermique d'un matériau	"la résistance thermique \( R_{th} \) d'un matériau traversé par un flux thermique \( \Phi_{1 \to 2} \) , soumis à une différence de température \( T_1 - T_2 \) s'écrit:  \( R_{th} = \frac{T_1 - T_2}{\Phi_{1 \to 2}} \) , en ""convention récépteur"", en \( K.W^{-1}\)"
Basique Maths	Seconde année::Physique::Transferts thermiques	Association des résistances en série / parallèle	Identique aux résistances électriques: en série : \( R_{éq} = R_{th1} + R_{th2} \)  en parallèle : \( R_{éq} = \frac{R_{th1}R_{th2}}{R_{th1}+R_{th2}}\).
Basique Maths	Seconde année::Physique::Transferts thermiques	Loi de newton	"Le vecteur densité de courant thermique \( \vec j_{th} \) à travers une couche conducto-convective entre une paroi de température \( T_p \) et un fluide de température \( T_f \) ""loin"" de l'interface est localement donné par la loi de Newton:  \( \vec j_{th} = h(T_p - T_f)\vec n_{p \to f } \)  où \( \vec n_{p \to f} \) est le vecteur unitaire normal à la paroi, orienté dans le sens \( paroi \to fluide \) , et \( h\) est le coefficient de conducto-convection."
