#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Physique::Magnétostatique	Vitesse \(\vec v_k(M)\) d'une particule de type \(k\)	Vitesse moyennée sur toutes les particules de type \( k \) dans un volume mésoscopique centré autour de \( M\)
Basique Maths	Seconde année::Physique::Magnétostatique	Vecteur densité de courant électrique volumique	Le vecteur densité de courant électrique volumique \( \vec j_k(M) \) associé au porteurs mobile de type \( k \) de densité volumiques de charge \( \rho_k(M) \) et de vitesse moyenne \( \vec v_k(M) \) en \( M \) est:  \( \vec j_k(M)=  \rho_k(M)\vec v_k(M) \) . \( ||\vec j_k(M)|| \) est en \( A.m^{-2}\)
Basique Maths	Seconde année::Physique::Magnétostatique	\(\vec j(M), \rho(M) \) en présence de différents type de particules.	Lorsqu'il y a différents types de particules, on ajoute les densités de courant volumique de chaque type pour former \( \vec j \) et on ajoute les densités volumiques de charges:  \( \vec j = \sum\limits_M \vec j_k(M) \) et \( \rho(M) = \sum\limits_k\rho_k(M)\)
Basique Maths	Seconde année::Physique::Magnétostatique	Courant électrique	Le courant électrique \( I = \frac{\delta Q}{dt} \) traversant la surface \( \mathcal S \) est le flux de \( \vec j \) à travers \( \mathcal S \) :  \( I = \frac{\delta Q}{dt} = \iint\limits_S\vec j \cdot d\vec S\)
Basique Maths	Seconde année::Physique::Magnétostatique	Distribution filiforme de courant	Lorsque les porteurs mobiles se déplacent dans un fil de rayon faible devant sa longueur, on parle de distribution filiforme de courant \( I \) . Dans ce cas:  \( I = \iint\limits_S \vec j \cdot d\vec S \) , où le contour de la surface \( S \) s'appuie sur le bord du fil électrique. Si \( \vec j \) est uniforme dans le fil: \( I = \vec j \cdot \vec S\)
Basique Maths	Seconde année::Physique::Magnétostatique	Densité de courant surfacique	Si une distribution de courant volumique \( \vec j(M) \) ne prend des valeurs non négligeables qu'au voisinage d'une surface \( S \) sur une épaisseur \( h \) très inférieure aux dimensions de la surface, on peut définir une distribution de courant surfacique de densité:  \( \vec j_s(M) = \int\limits_h\vec j(M)dz \) , en \( A.m^{-1} \) . Si \( \vec j \) est uniforme sur h : \( \vec j_s(M) = h \vec j(M)\)
Basique Maths	Seconde année::Physique::Magnétostatique	Densité volumique de porteurs de charges	 \( \rho(M) = q \times n^*(M) \) , où \( q \) est la charge d'un porteur et \( n^* \) la densité particulaire en \( m^{-3}\).
Basique Maths	Seconde année::Physique::Magnétostatique	Théorème de superposition	En tout point \( M \) , le champ magnétique \( \vec B(M) \) dû à une superposition de deux distributions de courant est égal à la somme des champs magnétiques en \( M\) associés à chaque distribution de courant.
Basique Maths	Seconde année::Physique::Magnétostatique	Plan de symétrie / d'antisymétrie	Pour la distribution de courant le plan \( \Pi \) est de symétrie (resp. d'antisymétrie) de la distribution de courant, si pour tout point \( P \) , \( \vec j(P') \) est le symétrique (resp. l'opposé du symétrique) de \( \vec j(P) \) par rapport à \( \Pi\).
Basique Maths	Seconde année::Physique::Magnétostatique	Champ de symétriques par rapport à un plan de symétrie de la distribution de courant	Si \( M \) et \( M' \) sont symétriques par rapport à un plan \( \Pi \) de symétrie d'une distribution de courants alors \( \vec B(M') \) est l'opposé du symétrique de \( \vec B(M) \) par rapport à \( \Pi\).
Basique Maths	Seconde année::Physique::Magnétostatique	Champ de symétriques par rapport à un plan d'antisymétrie de la distribution de courant	Si \( M \) et \( M' \) sont symétriques par rapport à un plan \( \Pi \) d'antisymétrie d'une distribution de courants alors \( \vec B(M') \) est le symétrique de \( \vec B(M) \) par rapport à \( \Pi\).
Basique Maths	Seconde année::Physique::Magnétostatique	Champ magnétique en un point d'un plan de symétrie d'une distriution de courants	Le champ magnétique \( \vec B(M) \) en un point \( M \) d'un plan \( \Pi \) de symétrie d'une distribution de courants est orthogonal à \( \Pi\).
Basique Maths	Seconde année::Physique::Magnétostatique	Champ magnétique en un point d'un plan d'antisymétrie d'une distriution de courants	Le champ magnétique \( \vec B(M) \) en un point \( M \) d'un plan \( \Pi \) de symétrie d'une distribution de courants est inclus dans \( \Pi\).
Basique Maths	Seconde année::Physique::Magnétostatique	Champ d'une distribution invariante	Les fonctions composantes du champ magnétique engendré par une distribution invariante par modification d'une coordonnée sont également invariantes par modification de cette coordonée.
Basique Maths	Seconde année::Physique::Magnétostatique	Norme du champ magnétique et carte de champ	Sur une carte de champ, la norme du champ magnétique augmente (resp. diminue) entre deux lignes de champ dans la direction où les lignes se resserent (resp. s'écartent).
Basique Maths	Seconde année::Physique::Magnétostatique	Théorème d'ampère	Soit un contour \( \Gamma \) enlaçant le courant \( I_{enl} \) . La circulation du champ mangétique \( \vec B \) le long du contour \( \Gamma \) vérifie:  \( \oint_\Gamma \vec B \cdot d\vec l = \mu_0I_{enl}\)
Basique Maths	Seconde année::Physique::Magnétostatique	Perméabilité magnétique du vide	 \( \mu_0 = 4\pi10^{-7} H.m^{-1}\)
Basique Maths	Seconde année::Physique::Magnétostatique	Champ à l'intérieur d'un solénoïde	 \( B = \mu_0nI\)
Basique Maths	Seconde année::Physique::Magnétostatique	Validité de l'approximation du solénoïde infini	Un solénoïde de longueur \( l \) et de rayon \( a \) tels que \( a / l \ll 1 \) permet de générer un champ magnétique uniforme à l'intérieur du solénoïde (à une distance supérieure à quelques \( a \) des bords).
Basique Maths	Seconde année::Physique::Magnétostatique	Force de Laplace	Un élément de longueur \( d\vec l\ \) d'un conducteur filiforme centré sur le point \( M \) , parcouru par un courant électrique d'intensité \( i \) et plongé dans un champ magnétique extérieur \( \vec B_{ext} \) subit la force élémentaire de Laplace \( d\vec F_{Laplace}(M) = id\vec l(M) \wedge \vec B_{ext}(M) \) où \( d \vec l\ \) est orienté dans le sens positif choisi pour le courant.
Basique Maths	Seconde année::Physique::Magnétostatique	Conversion de puissance électromécanique	La force de Laplace assure la conversion de puissance électrique vers mécanique.
Basique Maths	Seconde année::Physique::Magnétostatique	Méthode pour utiliser le théorème d'Ampère	1) On se donne \( M \) et on précise le repérage 2) Discussion des symétries 3) Discussion des invariances 4) Choix du contour (d'Ampère) adapté 5) Application du théorème d'Ampère pour trouver \( \vec  B\)
