#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Force volumique de Lorentz	Avec \( \rho(M, t) \) la densité volumique de charge et \( \vec j(M,t) \) le vecteur densité de courant électrique volumique, la force de Lorentz exercée par le champ électromagnétique sur les charges au point \( M \) est:  \( \vec f_{Lorentz}(M,t) = \rho(M, t)\vec E(M,t) + \vec j(M, t)\wedge\vec B(M, t)\)
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Puissance volumique de la force de Lorentz	La puissance volumique instantanée de la force de Lorentz est:  \( p_{Lorentz}(M, t) = \vec j(M,t) \cdot \vec E(M,t)\).
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Loi d'Ohm locale	Dans un milieu ohmique contenant des porteurs mobiles de masse \( m_i \) , de densité volumique \( n_i \) , de charge \( q_i \) , en présence d'un champ électrique extérieur \( \vec E \) seul, le vecteur densité de courant volumique de charge \( \vec j \) est lié au champ électrique par:  \( \vec j=\gamma\vec E \) avec \( \gamma = \sum\limits_i\frac{n_i^*q_i^2\tau_i}{m_i} \)  où \( \gamma \) est la conductivité électrique du milieu exprimée en \( S.m^{-1} \) et \( \tau\) la durée moyenne entre deux chocs consécutifs d'une porteur mobile.
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Loi d'Ohm globale pour un conducteur ohmique de géométrie circulaire	En convention récepteur, la tension \( U \) aux bornes d'un conducteur ohmique de géométrie cylindrique (de section droite \( S \) , longueur \( l \) , de conductivité \( \gamma \) ) est lié au courant électrique qui le traverse par la relation:  \( U = RI \) avec \( R = \frac{l}{\gamma S}\)
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Puissance volumique de la force de Lorentz dans un conducteur ohmique	D'après la loi d'Ohm locale, la puissance volumique de la force de Lorentz se réécrit dans un conducteur ohmique:  \( p_{Lorentz} = \frac{j^2}{\gamma} = \gamma E^2 \ge 0\)
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Puissance volumique dissipée par effet Joule	Dans un milieu ohmique, on appelle puissance volumique dissipée par effet Joule, notée \( p_{Joule} \) , la puissance volumique de la force de Lorentz:  \( p_{Joule} = p_{Lorentz} = \vec j\cdot \vec E \ge 0\)
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Équation globale de conservation de l'énergie électromagnétique	Si \( \mathcal E_{em} \) est l'énergie électromagnétique dans un volume donné, \( \vec \Pi \) le vecteur de Poynting et \( \prts_{Lorentz} \) la puissance cédée aux porteurs mobiles dans ce volume par le champ électromagnétique alors  \( \frac{d\mathcal E_{em}}{dt} = -\iint_{S_V}\vec \Pi \cdot d\vec S - \prts_{Lorentz}\)
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Équation locale de conservation de l'énergie électromagnétique (ou équation de Poynting)	\( \frac{\partial e_{em}}{\partial t}(M, t) + div \vec \Pi(M,t) = -p_{Lorentz}(M,t) \)  où \( e_{em} \) est la densité volumique d'énergie électromagnétique ( \( J.m^{-3} \) ) et \( \vec \Pi \) est le vecteur de Poynting (dont la norme s'exprime en \( W.m^{-2}\)).
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Potentiel dû à l'effet Hall, sens du potentiel	 \( U_H = \frac{IB}{bn^*_ee} \) , où \( b \) est la dimension du matériau dans la direction \( \vec B \) . Potentiel décroissant dans la sens \( \vec j \wedge \vec B\)
Basique	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Energie électromagnétique massique, vecteur de Poynting	\(e_{em}(M, t) = \frac{\varepsilon_0E^2(M,t)}{2} + \frac{B^2(M,t)}{2\mu_0}\) et \(\vec \Pi(M, t) = \frac{\vec E(M, t) \wedge \vec B(M, t)}{\mu_0}\)
Basique Maths	Seconde année::Physique::Échanges d'énergie entre le champ électromagnétique et la matière	Énergie d'un condensateur, d'un inducteur	 \( \mathcal E_{em, C} = \frac{CU^2}{2}, \mathcal E_{em, L} = \frac{LI^2}{2}\)
