#separator:tab
#html:false
#notetype column:1
#deck column:2
Basic	Anglais::Bioethics & Genetics	provoquer un débat	to spark a debate
Basic	Anglais::Bioethics & Genetics	susciter un tollé, une levée de bouclier	to cause an outcry
Basic	Anglais::Bioethics & Genetics	la décision a provoqué un tempête de protestations	the decision caused an uproar
Basic	Anglais::Bioethics & Genetics	la nouvelle a fait scandale	the news caused a furore
Basic	Anglais::Bioethics & Genetics	scandaliser l'opinion	to cause public outrage
Basic	Anglais::Bioethics & Genetics	être source d'inquiétude	to be a cause for concern
Basic	Anglais::Bioethics & Genetics	interdire des pratiques discutables	to outlaw questionable practices
Basic	Anglais::Bioethics & Genetics	aide à la procréation, procréation médicalement assistée, PMA	assisted reproduction
Basic	Anglais::Bioethics & Genetics	conception	conception
Basic	Anglais::Bioethics & Genetics	fertiliser un ovule	to fertilize an egg
Basic	Anglais::Bioethics & Genetics	un ovocyte	an oocyte
Basic	Anglais::Bioethics & Genetics	un père porteuse	a surrogate mother / a tummy mummy
Basic	Anglais::Bioethics & Genetics	le prélèvement d'organe	organ removal
Basic	Anglais::Bioethics & Genetics	le rejet d'organe	organ rejection
Basic	Anglais::Bioethics & Genetics	la marchandisation du corps humain	the sale of body parts
Basic	Anglais::Bioethics & Genetics	un bébé-médicament	a saviour sibling
Basic	Anglais::Bioethics & Genetics	parents qui choisissent les caractéristiques de leur futur bébé	baby-shoppers
Basic	Anglais::Bioethics & Genetics	porter atteinte à la nature, toucher à la nature	to tamper with nature
Basic	Anglais::Bioethics & Genetics	séquence génétique	gene sequence
Basic	Anglais::Bioethics & Genetics	l'épissage du gène	gene splicing
Basic	Anglais::Bioethics & Genetics	patrimoine héréditaire	gene pool
Basic	Anglais::Bioethics & Genetics	un test génétique	a DNA test
Basic	Anglais::Bioethics & Genetics	une empreinte génétique	a DNA print
Basic	Anglais::Bioethics & Genetics	profile génétique	genetic profile
Basic	Anglais::Bioethics & Genetics	l'analyse de l'empreinte génétique	genetic profiling, DNA fingerprinting
Basic	Anglais::Bioethics & Genetics	le dépistage génétique	genetic screening
Basic	Anglais::Bioethics & Genetics	subir un prélèvement d'ADN	to be DNA-swabbed
Basic	Anglais::Bioethics & Genetics	les manipulations génétiques, le génie génétique	genetic engineering
Basic	Anglais::Bioethics & Genetics	les aliments contenant des OGM	GM food
Basic	Anglais::Bioethics & Genetics	des pommes de terre modifiées génétiquement	GM potatoes
Basic	Anglais::Bioethics & Genetics	les produits transgéniques	biotech products
Basic	Anglais::Bioethics & Genetics	le soja	soyabeans
Basic	Anglais::Bioethics & Genetics	le colza	rapeseed
Basic	Anglais::Bioethics & Genetics	essais sur le terrain	field trials, crop trials
Basic	Anglais::Bioethics & Genetics	une culture OGM	a GM crop
Basic	Anglais::Bioethics & Genetics	la filière agroalimentaire	agribusiness
Basic	Anglais::Bioethics & Genetics	augmenter / améliorer les rendements	to improve yields
Basic	Anglais::Bioethics & Genetics	résistant aux maladies	resistent to disease
Basic	Anglais::Bioethics & Genetics	le conseil génétique	genetic counselling
Basic	Anglais::Bioethics & Genetics	une entreprise pharmaceutique	a pharmaceutical company
Basic	Anglais::Bioethics & Genetics	à des fins thérapeutiques	for therapeutic purposes
Basic	Anglais::Bioethics & Genetics	l'agriculture au service de la médecine	pharming
Basic	Anglais::Bioethics & Genetics	le principe de précaution	the precautionary / safety-first principle
Basic	Anglais::Bioethics & Genetics	une étiquette	a label
Basic	Anglais::Bioethics & Genetics	la sécurité alimentaire	food security
Basic	Anglais::Bioethics & Genetics	le lobby OGM	the pro-GM lobby
